file_name,file_path,class_name,class_index
65236.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65236.jpg,Bell_pepper___bacterial_spot,7
65237.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65237.jpg,Bell_pepper___bacterial_spot,7
65238.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65238.jpg,Bell_pepper___bacterial_spot,7
65239.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65239.jpg,Bell_pepper___bacterial_spot,7
65240.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65240.jpg,Bell_pepper___bacterial_spot,7
65241.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65241.jpg,Bell_pepper___bacterial_spot,7
65242.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65242.jpg,Bell_pepper___bacterial_spot,7
65243.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65243.jpg,Bell_pepper___bacterial_spot,7
65244.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65244.jpg,Bell_pepper___bacterial_spot,7
65245.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65245.jpg,Bell_pepper___bacterial_spot,7
65246.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65246.jpg,Bell_pepper___bacterial_spot,7
65247.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65247.jpg,Bell_pepper___bacterial_spot,7
65248.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65248.jpg,Bell_pepper___bacterial_spot,7
65249.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65249.jpg,Bell_pepper___bacterial_spot,7
65250.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65250.jpg,Bell_pepper___bacterial_spot,7
65251.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65251.jpg,Bell_pepper___bacterial_spot,7
65252.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65252.jpg,Bell_pepper___bacterial_spot,7
65253.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65253.jpg,Bell_pepper___bacterial_spot,7
65254.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65254.jpg,Bell_pepper___bacterial_spot,7
65255.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65255.jpg,Bell_pepper___bacterial_spot,7
65256.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65256.jpg,Bell_pepper___bacterial_spot,7
65257.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65257.jpg,Bell_pepper___bacterial_spot,7
65258.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65258.jpg,Bell_pepper___bacterial_spot,7
65259.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65259.jpg,Bell_pepper___bacterial_spot,7
65260.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65260.jpg,Bell_pepper___bacterial_spot,7
65261.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65261.jpg,Bell_pepper___bacterial_spot,7
65262.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65262.jpg,Bell_pepper___bacterial_spot,7
65263.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65263.jpg,Bell_pepper___bacterial_spot,7
65264.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65264.jpg,Bell_pepper___bacterial_spot,7
65265.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65265.jpg,Bell_pepper___bacterial_spot,7
65266.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65266.jpg,Bell_pepper___bacterial_spot,7
65267.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65267.jpg,Bell_pepper___bacterial_spot,7
65268.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65268.jpg,Bell_pepper___bacterial_spot,7
65269.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65269.jpg,Bell_pepper___bacterial_spot,7
65270.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65270.jpg,Bell_pepper___bacterial_spot,7
65271.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65271.jpg,Bell_pepper___bacterial_spot,7
65272.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65272.jpg,Bell_pepper___bacterial_spot,7
65273.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65273.jpg,Bell_pepper___bacterial_spot,7
65274.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65274.jpg,Bell_pepper___bacterial_spot,7
65275.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65275.jpg,Bell_pepper___bacterial_spot,7
65276.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65276.jpg,Bell_pepper___bacterial_spot,7
65277.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65277.jpg,Bell_pepper___bacterial_spot,7
65278.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65278.jpg,Bell_pepper___bacterial_spot,7
65279.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65279.jpg,Bell_pepper___bacterial_spot,7
65280.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65280.jpg,Bell_pepper___bacterial_spot,7
65281.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65281.jpg,Bell_pepper___bacterial_spot,7
65282.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65282.jpg,Bell_pepper___bacterial_spot,7
65283.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65283.jpg,Bell_pepper___bacterial_spot,7
65284.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65284.jpg,Bell_pepper___bacterial_spot,7
65285.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65285.jpg,Bell_pepper___bacterial_spot,7
65286.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65286.jpg,Bell_pepper___bacterial_spot,7
65287.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65287.jpg,Bell_pepper___bacterial_spot,7
65288.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65288.jpg,Bell_pepper___bacterial_spot,7
65289.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65289.jpg,Bell_pepper___bacterial_spot,7
65290.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65290.jpg,Bell_pepper___bacterial_spot,7
65291.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65291.jpg,Bell_pepper___bacterial_spot,7
65292.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65292.jpg,Bell_pepper___bacterial_spot,7
65293.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65293.jpg,Bell_pepper___bacterial_spot,7
65294.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65294.jpg,Bell_pepper___bacterial_spot,7
65295.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65295.jpg,Bell_pepper___bacterial_spot,7
65296.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65296.jpg,Bell_pepper___bacterial_spot,7
65297.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65297.jpg,Bell_pepper___bacterial_spot,7
65298.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65298.jpg,Bell_pepper___bacterial_spot,7
65299.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65299.jpg,Bell_pepper___bacterial_spot,7
65300.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65300.jpg,Bell_pepper___bacterial_spot,7
65301.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65301.jpg,Bell_pepper___bacterial_spot,7
65302.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65302.jpg,Bell_pepper___bacterial_spot,7
65303.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65303.jpg,Bell_pepper___bacterial_spot,7
65304.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65304.jpg,Bell_pepper___bacterial_spot,7
65305.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65305.jpg,Bell_pepper___bacterial_spot,7
65306.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65306.jpg,Bell_pepper___bacterial_spot,7
65307.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65307.jpg,Bell_pepper___bacterial_spot,7
65308.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65308.jpg,Bell_pepper___bacterial_spot,7
65309.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65309.jpg,Bell_pepper___bacterial_spot,7
65310.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65310.jpg,Bell_pepper___bacterial_spot,7
65311.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65311.jpg,Bell_pepper___bacterial_spot,7
65312.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65312.jpg,Bell_pepper___bacterial_spot,7
65313.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65313.jpg,Bell_pepper___bacterial_spot,7
65314.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65314.jpg,Bell_pepper___bacterial_spot,7
65315.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65315.jpg,Bell_pepper___bacterial_spot,7
65316.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65316.jpg,Bell_pepper___bacterial_spot,7
65317.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65317.jpg,Bell_pepper___bacterial_spot,7
65318.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65318.jpg,Bell_pepper___bacterial_spot,7
65319.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65319.jpg,Bell_pepper___bacterial_spot,7
65320.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65320.jpg,Bell_pepper___bacterial_spot,7
65321.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65321.jpg,Bell_pepper___bacterial_spot,7
65322.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65322.jpg,Bell_pepper___bacterial_spot,7
65323.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65323.jpg,Bell_pepper___bacterial_spot,7
65324.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65324.jpg,Bell_pepper___bacterial_spot,7
65325.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65325.jpg,Bell_pepper___bacterial_spot,7
65326.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65326.jpg,Bell_pepper___bacterial_spot,7
65327.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65327.jpg,Bell_pepper___bacterial_spot,7
65328.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65328.jpg,Bell_pepper___bacterial_spot,7
65329.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65329.jpg,Bell_pepper___bacterial_spot,7
65330.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65330.jpg,Bell_pepper___bacterial_spot,7
65331.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65331.jpg,Bell_pepper___bacterial_spot,7
65332.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65332.jpg,Bell_pepper___bacterial_spot,7
65333.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65333.jpg,Bell_pepper___bacterial_spot,7
65334.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65334.jpg,Bell_pepper___bacterial_spot,7
65335.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65335.jpg,Bell_pepper___bacterial_spot,7
65336.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65336.jpg,Bell_pepper___bacterial_spot,7
65337.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65337.jpg,Bell_pepper___bacterial_spot,7
65338.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65338.jpg,Bell_pepper___bacterial_spot,7
65339.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65339.jpg,Bell_pepper___bacterial_spot,7
65340.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65340.jpg,Bell_pepper___bacterial_spot,7
65341.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65341.jpg,Bell_pepper___bacterial_spot,7
65342.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65342.jpg,Bell_pepper___bacterial_spot,7
65343.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65343.jpg,Bell_pepper___bacterial_spot,7
65344.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65344.jpg,Bell_pepper___bacterial_spot,7
65345.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65345.jpg,Bell_pepper___bacterial_spot,7
65346.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65346.jpg,Bell_pepper___bacterial_spot,7
65347.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65347.jpg,Bell_pepper___bacterial_spot,7
65348.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65348.jpg,Bell_pepper___bacterial_spot,7
65349.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65349.jpg,Bell_pepper___bacterial_spot,7
65350.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65350.jpg,Bell_pepper___bacterial_spot,7
65351.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65351.jpg,Bell_pepper___bacterial_spot,7
65352.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65352.jpg,Bell_pepper___bacterial_spot,7
65353.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65353.jpg,Bell_pepper___bacterial_spot,7
65354.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65354.jpg,Bell_pepper___bacterial_spot,7
65355.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65355.jpg,Bell_pepper___bacterial_spot,7
65356.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65356.jpg,Bell_pepper___bacterial_spot,7
65357.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65357.jpg,Bell_pepper___bacterial_spot,7
65358.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65358.jpg,Bell_pepper___bacterial_spot,7
65359.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65359.jpg,Bell_pepper___bacterial_spot,7
65360.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65360.jpg,Bell_pepper___bacterial_spot,7
65361.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65361.jpg,Bell_pepper___bacterial_spot,7
65362.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65362.jpg,Bell_pepper___bacterial_spot,7
65363.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65363.jpg,Bell_pepper___bacterial_spot,7
65364.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65364.jpg,Bell_pepper___bacterial_spot,7
65365.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65365.jpg,Bell_pepper___bacterial_spot,7
65366.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65366.jpg,Bell_pepper___bacterial_spot,7
65367.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65367.jpg,Bell_pepper___bacterial_spot,7
65368.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65368.jpg,Bell_pepper___bacterial_spot,7
65369.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65369.jpg,Bell_pepper___bacterial_spot,7
65370.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65370.jpg,Bell_pepper___bacterial_spot,7
65371.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65371.jpg,Bell_pepper___bacterial_spot,7
65372.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65372.jpg,Bell_pepper___bacterial_spot,7
65373.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65373.jpg,Bell_pepper___bacterial_spot,7
65374.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65374.jpg,Bell_pepper___bacterial_spot,7
65375.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65375.jpg,Bell_pepper___bacterial_spot,7
65376.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65376.jpg,Bell_pepper___bacterial_spot,7
65377.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65377.jpg,Bell_pepper___bacterial_spot,7
65378.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65378.jpg,Bell_pepper___bacterial_spot,7
65379.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65379.jpg,Bell_pepper___bacterial_spot,7
65380.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65380.jpg,Bell_pepper___bacterial_spot,7
65381.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65381.jpg,Bell_pepper___bacterial_spot,7
65382.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65382.jpg,Bell_pepper___bacterial_spot,7
65383.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65383.jpg,Bell_pepper___bacterial_spot,7
65384.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65384.jpg,Bell_pepper___bacterial_spot,7
65385.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65385.jpg,Bell_pepper___bacterial_spot,7
65386.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65386.jpg,Bell_pepper___bacterial_spot,7
65387.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65387.jpg,Bell_pepper___bacterial_spot,7
65388.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65388.jpg,Bell_pepper___bacterial_spot,7
65389.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65389.jpg,Bell_pepper___bacterial_spot,7
65390.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65390.jpg,Bell_pepper___bacterial_spot,7
65391.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65391.jpg,Bell_pepper___bacterial_spot,7
65392.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65392.jpg,Bell_pepper___bacterial_spot,7
65393.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65393.jpg,Bell_pepper___bacterial_spot,7
65394.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65394.jpg,Bell_pepper___bacterial_spot,7
65395.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65395.jpg,Bell_pepper___bacterial_spot,7
65396.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65396.jpg,Bell_pepper___bacterial_spot,7
65397.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65397.jpg,Bell_pepper___bacterial_spot,7
65398.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65398.jpg,Bell_pepper___bacterial_spot,7
65399.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65399.jpg,Bell_pepper___bacterial_spot,7
65400.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65400.jpg,Bell_pepper___bacterial_spot,7
65401.jpg,/kaggle/input/datasets/nirmalsankalana/plant-diseases-training-dataset/data/Bell_pepper___bacterial_spot/65401.jpg,Bell_pepper___bacterial_spot,7
